sample	unclassified-kra_ERR9709202_	unclassified-kra_ERR9709203_	unclassified-kra_ERR9709204_	unclassified-kra_ERR9709206_	unclassified-kra_ERR9709208_	unclassified-kra_ERR9709209_	unclassified-kra_ERR9709210_	unclassified-kra_ERR9709211_	unclassified-kra_ERR9709212_	unclassified-kra_ERR9709213_	unclassified-kra_ERR9709214_	unclassified-kra_ERR9709215_	unclassified-kra_ERR9709216_	unclassified-kra_ERR9709217_	unclassified-kra_ERR9709218_	unclassified-kra_ERR9709219_	unclassified-kra_ERR9709220_	unclassified-kra_ERR9709221_	unclassified-kra_ERR9709222_	unclassified-kra_ERR9709223_	unclassified-kra_ERR9709224_	unclassified-kra_ERR9709225_	unclassified-kra_ERR9709226_	unclassified-kra_ERR9709227_	unclassified-kra_ERR9709228_	unclassified-kra_ERR9709229_	unclassified-kra_ERR9709230_	unclassified-kra_ERR9709231_	unclassified-kra_ERR9709234_	unclassified-kra_ERR9709235_	unclassified-kra_ERR9709236_	unclassified-kra_ERR9709238_	unclassified-kra_ERR9709240_	unclassified-kra_ERR9709241_	unclassified-kra_ERR9709242_	unclassified-kra_ERR9709243_	unclassified-kra_ERR9709244_	unclassified-kra_ERR9709245_	unclassified-kra_ERR9709246_	unclassified-kra_ERR9709247_	unclassified-kra_ERR9709248_	unclassified-kra_ERR9709249_	unclassified-kra_ERR9709251_	unclassified-kra_ERR9709252_	unclassified-kra_ERR9709253_
unclassified-kra_ERR9709214_	0.006392424916360051	0.003026504295212895	0.00601096353234043	0.006241017540304483	0.006246025401937749	0.006309554103350656	0.006269507147637299	0.006213602158215981	0.006262706194377854	0.006205140934219977	0.0	0.006122991571067327	0.0066000869863518385	0.006478113988904299	0.006366822721448728	0.006267996078716975	0.006360246771681122	0.006540395429626589	0.002539364367023844	0.003685519055068087	0.006136485041495998	0.006388603206621268	0.0038026417319012573	0.006289251323275846	0.006388525658356348	0.0023762259411233	0.006404141349273917	0.0063615031833726965	0.006166490745474151	0.006295550851828979	0.0062922270823908555	0.00620223926461172	0.0063456747949299785	0.006280246628752928	0.0064563151376737515	0.0064979294846219116	0.006337318381788082	0.006399036655422852	0.006294334144943181	0.0060295349264508635	0.006407657225667496	0.006316957266633283	0.002423950703747235	0.006043516962224382	0.006147137901760691
unclassified-kra_ERR9709215_	0.0062576606280965175	0.002893635392811955	0.005839181801177817	0.006156307029921426	0.006073940034897141	0.006210282257975486	0.0061444484507152675	0.00616884280512997	0.006157529966500319	0.006080154703511531	0.006122991571067327	0.0	0.006507563398600147	0.006324367502603345	0.0062965700672305	0.00610355409403085	0.006298517989255625	0.006429500834463586	0.0023670076115331895	0.0035495744666800277	0.0060178512741773105	0.006325865380624074	0.003841793987665487	0.006221811305463509	0.006239569840495562	0.0022180059406056163	0.006378830024942217	0.006218619813222137	0.00610502390336598	0.006198352375013427	0.006250677954723116	0.006160562074512654	0.006291817087825113	0.006210091952622454	0.006398887179955737	0.0064041543075517016	0.006313865160682441	0.0062827598788132155	0.006227827611204884	0.005893021434466683	0.0063129566708404194	0.006262090707328194	0.002529688489911752	0.006044709479824939	0.006110360127954961
unclassified-kra_ERR9709216_	0.006348827983052807	0.003366095885421916	0.006348415084193482	0.006350250355475318	0.0064056391794282685	0.006343676167372747	0.006366144894441428	0.006516990425311953	0.006319197556771905	0.006400667259440218	0.0066000869863518385	0.006507563398600147	0.0	0.006162642749426239	0.006212316389237804	0.006105331269408931	0.006432699315164658	0.0062020270457398	0.003466060761646128	0.004397031263355888	0.006143218892329605	0.006281045699557342	0.0038125896643099733	0.006289597586579876	0.006436467291625392	0.003107741908483952	0.006250596746554371	0.006330630400143034	0.006324661190959757	0.006440998603406967	0.006612696836636345	0.006340877431250669	0.006332131425368037	0.006356365027663458	0.006207496099861487	0.006289494166515364	0.006293538604043025	0.00618669638945879	0.006278498338232019	0.006284522732868059	0.006268910197091082	0.006649087387712527	0.0028363218780621535	0.006335168111217593	0.006482044580325197
unclassified-kra_ERR9709217_	0.006220057157221959	0.003204292980791612	0.006153089347620266	0.00623282672799963	0.006315298463131724	0.006218900863977583	0.006292481845021958	0.006425435765175513	0.00627185070599412	0.006304987245803084	0.006478113988904299	0.006324367502603345	0.006162642749426239	0.0	0.006113376576891705	0.006024708645095744	0.006367887690102436	0.006144476263419629	0.0031991569260962915	0.004162103995455357	0.006060840927722078	0.006221462932801347	0.003758292641740546	0.006196978561974098	0.0063223885623077125	0.002889609275786853	0.00619370652397766	0.00623423347742702	0.006243851170267822	0.00633978769467225	0.006531041969161988	0.006267094368021864	0.006256877750553058	0.006171968270375472	0.0061811715478655715	0.006189314526005907	0.006210333134378021	0.006132960644846364	0.00623848156905038	0.006141032235718491	0.006241525953412763	0.006507231142712344	0.0028532907509062344	0.0061856160941874405	0.00635707963947163
unclassified-kra_ERR9709218_	0.006224221048529266	0.003080808582651473	0.006064212845508399	0.006184961425974911	0.00623104399223362	0.006259833132836845	0.006249328653180508	0.006303040251324221	0.006194253581865428	0.006325622035750489	0.006366822721448728	0.0062965700672305	0.006212316389237804	0.006113376576891705	0.0	0.006046089062436866	0.006248364817016738	0.006168167604273744	0.002941920626507999	0.00398144015451074	0.006084777779064465	0.006235455402538226	0.003781175533480785	0.006205689259181524	0.006326136944657446	0.0026762652383122143	0.006239085093294738	0.0062706749354556335	0.006218909075311307	0.006296503373660722	0.006399781021961148	0.006262066297683666	0.006178698471219213	0.006265884371439601	0.006191875371122757	0.00620643633657747	0.006156699991164194	0.006151765503289219	0.006155025909986622	0.006014169837201044	0.006236560275751035	0.006460224124708591	0.0027118626383274558	0.0061653793854541394	0.00630455251573514
unclassified-kra_ERR9709219_	0.006081350984812994	0.0028382757007278103	0.005912049717087697	0.006034502744849624	0.006062856548328943	0.006084443272762696	0.0060640821511069865	0.0061731093888417465	0.005979992556806257	0.00617032660949679	0.006267996078716975	0.00610355409403085	0.006105331269408931	0.006024708645095744	0.006046089062436866	0.0	0.006163497980197885	0.006097222580607964	0.002750013249634198	0.003703016653325064	0.0058822088257408645	0.006124066968102637	0.0037556471921798007	0.005997759773015976	0.006177881168421773	0.0024282170484504206	0.006078544968565636	0.0061137080195190485	0.006093961519290314	0.006169853927893598	0.006313570068240293	0.006063929387187805	0.006081993817191211	0.0060485876401560335	0.0060259566486993155	0.006033070357549852	0.006085865846081617	0.005951039781595058	0.006020288961735898	0.005874240128717401	0.006139643686509877	0.006304072839558472	0.0027311172800740247	0.005993609694317725	0.006154437934169588
unclassified-kra_ERR9709220_	0.006374955543601457	0.003077351506711179	0.006115059645182996	0.0063118275143223546	0.006300124070065305	0.006336495045459856	0.00630091998088067	0.006329523294936856	0.006359994098232624	0.006330742826890057	0.006360246771681122	0.006298517989255625	0.006432699315164658	0.006367887690102436	0.006248364817016738	0.006163497980197885	0.0	0.006343308502509748	0.0028038948508015693	0.003919220877211971	0.006160040619679563	0.00636862135584626	0.0037571274055464565	0.006216967487673086	0.006346152200251809	0.0026048706517547426	0.006376043681461052	0.006344093637253079	0.006293972832802641	0.006344243257284665	0.0064103181148756905	0.006250862263911361	0.00625955206297879	0.006338252256057331	0.006361183773447632	0.006325872140042543	0.0062845614657900395	0.006252030796658148	0.006193069341163149	0.00600161290495016	0.006418877381783927	0.006444546259924855	0.0026379813773190763	0.006174340583151805	0.006293990262821847
unclassified-kra_ERR9709221_	0.0063075410727856385	0.003419042558184482	0.0062379872924848145	0.006301509425393426	0.00637087511708756	0.006250658696041911	0.006311021955076157	0.0064468198570523105	0.006253227185549659	0.0063737770798482085	0.006540395429626589	0.006429500834463586	0.0062020270457398	0.006144476263419629	0.006168167604273744	0.006097222580607964	0.006343308502509748	0.0	0.003534547508212804	0.004351169077295491	0.006103737630454686	0.006239364243473711	0.003636135191872114	0.006230478723897925	0.006341071333349824	0.0031005522728370094	0.006234254339299805	0.006323820311128436	0.0063030995282349345	0.006319784700444364	0.006561114011606972	0.006264433986786666	0.006272979393209477	0.006205966326438772	0.006128154442460287	0.006182144080304597	0.006185819782469015	0.006166520480659798	0.006169575601778776	0.006157656648982157	0.006272955091907839	0.006511121067925729	0.0025878501524086994	0.006271018694849473	0.006377540511685154
unclassified-kra_ERR9709222_	0.002859107249272852	0	0.0021000554050615294	0.0026152644170971406	0.0025825374930776857	0.00302809084299116	0.0027113129042389827	0.0024118486440849463	0.002705099421847934	0.0027569245614328386	0.002539364367023844	0.0023670076115331895	0.003466060761646128	0.0031991569260962915	0.002941920626507999	0.002750013249634198	0.0028038948508015693	0.003534547508212804	0.0	0	0.0023655191062467162	0.003223006888854907	0.000436936538207644	0.0028188204100098035	0.0029826488022267617	0	0.0033659337019177338	0.0029652308814788197	0.002869745277391922	0.0028922032885870808	0.0026057800192338387	0.002847441562645603	0.0029970615474480544	0.0028530199145656576	0.003339521064088413	0.0032564080437101905	0.0029167497979655232	0.002926020723557299	0.003088865910148897	0.0020418131322685884	0.0032403677578226597	0.0026406751870550194	0	0.002535654315013347	0.0023819960907912607
unclassified-kra_ERR9709223_	0.0039281196249455475	0	0.003250104664539233	0.0037506553534478737	0.0037284236602957987	0.0040446043466243475	0.0037219700707228354	0.0035922276655953045	0.0037810397867283907	0.0038559345711438597	0.003685519055068087	0.0035495744666800277	0.004397031263355888	0.004162103995455357	0.00398144015451074	0.003703016653325064	0.003919220877211971	0.004351169077295491	0	0.0	0.0033938827454937925	0.004236564741633586	0.0016374534824699083	0.0038034495852813377	0.003983206042292853	0	0.004312188863987099	0.003942408573890388	0.003893424845473281	0.003945570449800262	0.0038287038675858254	0.003951476951042032	0.004007135178499155	0.003924845239811403	0.004294539910062234	0.004237662373080764	0.003985302848983241	0.003956678675861802	0.004009835788052585	0.0031808648454257904	0.004307346453082728	0.003800997526301586	0.00025085717738626556	0.0036207117924098586	0.003579102295079517
unclassified-kra_ERR9709224_	0.0060948184607168	0.0027314853072558654	0.005868517027965203	0.006026597445020987	0.006085441374072742	0.006026300200247192	0.006041008197609554	0.006147161114104183	0.006016845767089274	0.006061654186172549	0.006136485041495998	0.0060178512741773105	0.006143218892329605	0.006060840927722078	0.006084777779064465	0.0058822088257408645	0.006160040619679563	0.006103737630454686	0.0023655191062467162	0.0033938827454937925	0.0	0.006141097137666751	0.003841588325599332	0.006000187173439864	0.00611750778386988	0.002225952783654228	0.006071025102105221	0.00600168449159455	0.006028398430868109	0.00615157735833427	0.00621828386112977	0.006066607873470131	0.006093840114801075	0.00606552527594062	0.006181364516929855	0.006126047349704233	0.006106553151718375	0.005989459531889785	0.006061958236646459	0.0059002953335659525	0.006082030404430228	0.0062169157023945765	0.0027515249264356	0.005938169808512028	0.006074839034181045
unclassified-kra_ERR9709225_	0.006310290364304083	0.003343584291511381	0.0062001241915715655	0.006277896805426453	0.006338920242663693	0.006290653266406765	0.006298725139752714	0.006411811611413909	0.00626612249014824	0.006312253992791894	0.006388603206621268	0.006325865380624074	0.006281045699557342	0.006221462932801347	0.006235455402538226	0.006124066968102637	0.00636862135584626	0.006239364243473711	0.003223006888854907	0.004236564741633586	0.006141097137666751	0.0	0.003649023673721108	0.006209314702931179	0.006353917821912081	0.002962246926942469	0.006296890442325287	0.006307580810510305	0.0062637068402162654	0.006334154110454349	0.006473436383645614	0.006211968587560679	0.006280503956988537	0.0062659033439664835	0.0061915870022054564	0.006250568922419708	0.006203174783338317	0.00620191185417196	0.006221072114648285	0.00612635225339464	0.006341451372062434	0.006494433552942214	0.0024601170701793462	0.006279461643318274	0.006336896113465773
unclassified-kra_ERR9709226_	0.003911623423263788	0.00035709802943006963	0.0037447138830676296	0.0037867587483303433	0.0037530223878036173	0.0037416278383020085	0.0038576073786833476	0.00394655526828569	0.003890524913137461	0.0037664680876664525	0.0038026417319012573	0.003841793987665487	0.0038125896643099733	0.003758292641740546	0.003781175533480785	0.0037556471921798007	0.0037571274055464565	0.003636135191872114	0.000436936538207644	0.0016374534824699083	0.003841588325599332	0.003649023673721108	0.0	0.0036987248433635322	0.003875925107095113	0.0002947400109867271	0.003760809655865338	0.0038701147055990592	0.003623770058979958	0.0037923860872770554	0.003871963569682557	0.0036691656553918817	0.003668798417283514	0.003798447623484247	0.0037570958192554293	0.0037622249800619567	0.003722940897472715	0.0038297517584396923	0.0036026455459241546	0.0036544637927589108	0.003751335894708774	0.0038698110726197443	0.0013510529869782406	0.003653772317408488	0.0038621210348608326
unclassified-kra_ERR9709227_	0.00624411240255951	0.003030218793656725	0.006007903297819972	0.006184687005130196	0.00617767322000029	0.006168677113441934	0.006171087768002126	0.006271065063344183	0.006182847948303816	0.006203090631399788	0.006289251323275846	0.006221811305463509	0.006289597586579876	0.006196978561974098	0.006205689259181524	0.005997759773015976	0.006216967487673086	0.006230478723897925	0.0028188204100098035	0.0038034495852813377	0.006000187173439864	0.006209314702931179	0.0036987248433635322	0.0	0.006246795073949651	0.002531361904059337	0.00620686884445476	0.006183703994845802	0.006160092188965405	0.006242840643052139	0.0063115424290596245	0.006137801320557301	0.0061760335368867825	0.006197835500502791	0.006210420863377641	0.00621324128859535	0.006190412260408618	0.006138721977968276	0.006092238885289869	0.00596813444807176	0.006240483958725895	0.006361139898942603	0.0026200126632477394	0.006056350180352776	0.006192786448672827
unclassified-kra_ERR9709228_	0.006235867845648002	0.0030972357128845607	0.006133418877415142	0.006254589143397493	0.0062495323182826246	0.006214852106652846	0.006290967997096941	0.006294544514722777	0.0062921778830676844	0.0062380289267767175	0.006388525658356348	0.006239569840495562	0.006436467291625392	0.0063223885623077125	0.006326136944657446	0.006177881168421773	0.006346152200251809	0.006341071333349824	0.0029826488022267617	0.003983206042292853	0.00611750778386988	0.006353917821912081	0.003875925107095113	0.006246795073949651	0.0	0.002568556676000533	0.006269376502592738	0.006223781216651014	0.006222625401589799	0.006282229114417115	0.0064029303570173335	0.006155213540835036	0.0063170323343905155	0.006216217279537362	0.006342569097765538	0.006393803515738039	0.006327475618999823	0.006271408568061854	0.006319036704916958	0.006144185089255183	0.00624567496227868	0.006391889282808649	0.0026724389673293825	0.0061034135479718366	0.006211715333055423
unclassified-kra_ERR9709229_	0.002561006696546686	0	0.0019268308545909996	0.0023522423960388172	0.0023595618977144683	0.0027002315877291405	0.0024823495023226227	0.0022243004173398973	0.00250534806715208	0.0025320143596667677	0.0023762259411233	0.0022180059406056163	0.003107741908483952	0.002889609275786853	0.0026762652383122143	0.0024282170484504206	0.0026048706517547426	0.0031005522728370094	0	0	0.002225952783654228	0.002962246926942469	0.0002947400109867271	0.002531361904059337	0.002568556676000533	0.0	0.003002277239752549	0.00262204190791826	0.0025658279186374644	0.002585299478049752	0.0024260794272443764	0.0025422303569175853	0.00273078908169222	0.0025636646738105284	0.00296280606175936	0.002960565482730715	0.0027131014985450896	0.0026553487393907726	0.0027740105311124807	0.0018671744842568838	0.0029097937636551885	0.002521210256540951	0	0.0023061327918373342	0.002137769084272434
unclassified-kra_ERR9709230_	0.006187220072186528	0.003242381709453568	0.0061473975247571255	0.006232059211702445	0.006305589546708901	0.006161461752069997	0.006238915050886695	0.0063384513712974044	0.006189466458818016	0.00626774107159267	0.006404141349273917	0.006378830024942217	0.006250596746554371	0.00619370652397766	0.006239085093294738	0.006078544968565636	0.006376043681461052	0.006234254339299805	0.0033659337019177338	0.004312188863987099	0.006071025102105221	0.006296890442325287	0.003760809655865338	0.00620686884445476	0.006269376502592738	0.003002277239752549	0.0	0.00625640891390411	0.006139830592066131	0.006295428419178184	0.006454261221911395	0.0061986658376651516	0.006277801829763785	0.006175625076840996	0.006173200396357603	0.006240054000802742	0.006283747287660901	0.006168616761989765	0.006214656399888718	0.006206445648212711	0.006109440663718657	0.006462339176022569	0.0026440700335637057	0.006140279116137015	0.006286016471820366
unclassified-kra_ERR9709231_	0.0062899619333598444	0.003142968637855903	0.006070877876988234	0.006221983669851605	0.006228412911026715	0.006199512636309357	0.006240885370046967	0.006344474657242749	0.006184217210245646	0.006265327133801346	0.0063615031833726965	0.006218619813222137	0.006330630400143034	0.00623423347742702	0.0062706749354556335	0.0061137080195190485	0.006344093637253079	0.006323820311128436	0.0029652308814788197	0.003942408573890388	0.00600168449159455	0.006307580810510305	0.0038701147055990592	0.006183703994845802	0.006223781216651014	0.00262204190791826	0.00625640891390411	0.0	0.006139990182525312	0.006239589753381236	0.006307165668675174	0.006156623715936949	0.006284590750462171	0.006246943591891929	0.006283823190229021	0.0063396517585407874	0.006296335556724153	0.006246643530901874	0.0062928065414445955	0.006141074271368008	0.006217519508151859	0.006389987944961595	0.0027139874670861763	0.006120509964876342	0.006192982019702309
unclassified-kra_ERR9709234_	0.006145892144706511	0.0030061817219013687	0.005930966397870496	0.006121445075250365	0.0061155340504648326	0.00611635347711903	0.006123052172267274	0.006194888931924325	0.006152518735462187	0.006099052953469575	0.006166490745474151	0.00610502390336598	0.006324661190959757	0.006243851170267822	0.006218909075311307	0.006093961519290314	0.006293972832802641	0.0063030995282349345	0.002869745277391922	0.003893424845473281	0.006028398430868109	0.0062637068402162654	0.003623770058979958	0.006160092188965405	0.006222625401589799	0.0025658279186374644	0.006139830592066131	0.006139990182525312	0.0	0.0061489437160232585	0.0061700986045706285	0.006056915835045751	0.006231022572669942	0.006146205273236949	0.006248605235205318	0.006252971899558202	0.006214491013308843	0.0062255011243153024	0.006172555142066716	0.00606891319498204	0.0061474534301669825	0.006254446544725845	0.002337060577382144	0.005952126103058508	0.00608586033684666
