sample	unclassified-kra_ERR9709202_	unclassified-kra_ERR9709203_	unclassified-kra_ERR9709204_	unclassified-kra_ERR9709206_	unclassified-kra_ERR9709208_	unclassified-kra_ERR9709209_	unclassified-kra_ERR9709210_	unclassified-kra_ERR9709211_	unclassified-kra_ERR9709212_	unclassified-kra_ERR9709213_	unclassified-kra_ERR9709214_	unclassified-kra_ERR9709215_	unclassified-kra_ERR9709216_	unclassified-kra_ERR9709217_	unclassified-kra_ERR9709218_	unclassified-kra_ERR9709219_	unclassified-kra_ERR9709220_	unclassified-kra_ERR9709221_	unclassified-kra_ERR9709222_	unclassified-kra_ERR9709223_	unclassified-kra_ERR9709224_	unclassified-kra_ERR9709225_	unclassified-kra_ERR9709226_	unclassified-kra_ERR9709227_	unclassified-kra_ERR9709228_	unclassified-kra_ERR9709229_	unclassified-kra_ERR9709230_	unclassified-kra_ERR9709231_	unclassified-kra_ERR9709234_	unclassified-kra_ERR9709235_	unclassified-kra_ERR9709236_	unclassified-kra_ERR9709238_	unclassified-kra_ERR9709240_	unclassified-kra_ERR9709241_	unclassified-kra_ERR9709242_	unclassified-kra_ERR9709243_	unclassified-kra_ERR9709244_	unclassified-kra_ERR9709245_	unclassified-kra_ERR9709246_	unclassified-kra_ERR9709247_	unclassified-kra_ERR9709248_	unclassified-kra_ERR9709249_	unclassified-kra_ERR9709251_	unclassified-kra_ERR9709252_	unclassified-kra_ERR9709253_
unclassified-kra_ERR9709214_	0.006419822770514076	0.0030326272584184286	0.006035180802303156	0.006267129365034492	0.006272179265550789	0.0063362442153831276	0.006295858584107051	0.006239484444965516	0.006289000331457375	0.006230952584312358	0.0	0.006148122460582361	0.00662929925903614	0.006506253449430222	0.006394000930768426	0.006294334778710005	0.0063873687084982644	0.006569080163636042	0.0025436730095548064	0.003694604197505531	0.006161727121694554	0.006415968217340301	0.0038123144970117467	0.006315769463698636	0.006415890002837555	0.002379998210837288	0.0064316400168789745	0.00638863586717375	0.006191980967229496	0.0063221222916404075	0.006318770393569842	0.0062280267131064534	0.006372672243660269	0.006306688675207351	0.006484264992775338	0.00652624185879493	0.006364244571781691	0.0064264913770598585	0.0063208952861828465	0.006053902475264203	0.006435186181772809	0.006343710225103509	0.002427876188644736	0.006067997961395103	0.006172467939395899
unclassified-kra_ERR9709215_	0.006283912295794052	0.002899231876136015	0.005862031171518114	0.006181712897444918	0.006098668802470633	0.006236136817702168	0.006169756267853915	0.006194352529560212	0.006182945956482503	0.006104934238218162	0.006148122460582361	0.0	0.00653596003253289	0.00635118344198141	0.00632315013553161	0.006128525246052513	0.00632511455222419	0.006457218344137593	0.0023707506389850285	0.0035580007160994033	0.006042124224903138	0.006352694059780079	0.0038516673061314817	0.006247762217226824	0.006265669518732654	0.0022212921213451216	0.006406111135908445	0.0062445440345992986	0.006130007116407545	0.00622410742249324	0.006276870905020645	0.006186003170524144	0.006318356930310852	0.006235944923416634	0.006426340615301102	0.006431653086758681	0.006340591860815662	0.006309223152369724	0.006253828874765478	0.005916295229467916	0.0063396756584913	0.006288379661900956	0.0025339643232131434	0.006069200167354264	0.006135387153811851
unclassified-kra_ERR9709216_	0.006375852344986544	0.003373672297531474	0.0063754359211709195	0.006377286862105907	0.0064331507484600425	0.006370656564328083	0.006393317300667782	0.006545469631433333	0.006345969548011535	0.006428136014996344	0.00662929925903614	0.00653596003253289	0.0	0.0061881010807560855	0.006238187935775585	0.006130317005017154	0.00646044448838062	0.006227812724654734	0.003474094574389324	0.004409971119163464	0.006168516554007327	0.00630749449409621	0.0038223131909995555	0.006316118655288162	0.006464245071734981	0.003114198456979636	0.006276789014360194	0.006357499627060392	0.006351479627981268	0.006468815621583071	0.006642021170565545	0.006367833959215413	0.006359013431582837	0.006383453774684937	0.006233327401785414	0.006316014360602033	0.006320093012671443	0.0062123543957319565	0.006304925623542264	0.006311000900735289	0.006295256601622471	0.006678736327306637	0.0028416985858280295	0.006362075980246549	0.006510218297558116
unclassified-kra_ERR9709217_	0.006245993397369328	0.0032111575354792877	0.006178468591512009	0.006258869867606398	0.006342037333337553	0.006244827435222121	0.006319027311694208	0.006453118136241113	0.006298221901940376	0.006331638626239023	0.006506253449430222	0.00635118344198141	0.0061881010807560855	0.0	0.00613842838623156	0.006049037094922569	0.006395075018217185	0.0061697843102992206	0.0032059994611368632	0.004173695640131041	0.00608546286115844	0.0062474109304596365	0.0037677407272728213	0.006222722162281404	0.006349187675033945	0.0028951901763517502	0.006219422870629019	0.006260288407044901	0.006269986777947885	0.0063667349317037955	0.006559644477854003	0.006293425469163286	0.00628312283173172	0.006197503921964604	0.0062067836217406915	0.006214994313378847	0.00623618811889972	0.0061581736590335286	0.006264572118341782	0.006166311841904789	0.0062676420445053	0.006535624868585142	0.0028587320679494465	0.0062112651158532746	0.006384174495052087
unclassified-kra_ERR9709218_	0.006250192122075492	0.003087153551970761	0.006088862257520559	0.006210605003661356	0.006257072194530511	0.006286103082641538	0.0062755102648035955	0.006329675127865894	0.006219974484093822	0.006352448644998479	0.006394000930768426	0.00632315013553161	0.006238187935775585	0.00613842838623156	0.0	0.006070590960499318	0.006274538330683326	0.00619367172934442	0.002947705690956771	0.003992045614970077	0.0061095951132579185	0.006261520575326156	0.0037907392166004017	0.006231505483902495	0.006352967933850422	0.0026810515583100213	0.006265180705040263	0.0062970362170800195	0.006244835715212449	0.006323082877303321	0.0064272421495987445	0.006288355046733586	0.006204289997849522	0.006292205277490158	0.006217576471959464	0.00623225879475774	0.006182109111075187	0.006177133797550297	0.0061804211756319085	0.006038413019055458	0.006262634712227594	0.006488207932567917	0.0027167772881993586	0.006190860394706264	0.006331200210692232
unclassified-kra_ERR9709219_	0.006106140297853676	0.0028436598280004092	0.005935474453492854	0.006058910572243366	0.0060874949056940846	0.006109257870972144	0.00608873049777169	0.006198654509828597	0.006003960250588048	0.006195848641109669	0.006294334778710005	0.006128525246052513	0.006130317005017154	0.006049037094922569	0.006070590960499318	0.0	0.006188963397553166	0.006122141810716957	0.0027550673231267328	0.0037121884101520043	0.005905397068505439	0.006149206710196697	0.0037650819591630007	0.006021870483017472	0.006203465906417811	0.0024321563788150787	0.006103311348452733	0.0061387625527806805	0.006118854028090449	0.006195372038599127	0.006340294263109676	0.006088576488636126	0.006106788385507652	0.006073109848307587	0.006050295205909131	0.00605746656785794	0.006110692080809161	0.005974775337948923	0.006044581634220435	0.005897365422390154	0.006164911830639752	0.006330716468297873	0.0027361020528175167	0.006017686960207389	0.006179828334779515
unclassified-kra_ERR9709220_	0.006402203429198715	0.0030836822247044694	0.006140125288160808	0.006338536917735657	0.006326734236919016	0.006363414219634699	0.0063275368905838965	0.006356383098236539	0.0063871138740124065	0.006357613010870631	0.0063873687084982644	0.00632511455222419	0.00646044448838062	0.006395075018217185	0.006274538330683326	0.006188963397553166	0.0	0.00637028576323324	0.0028091491680485446	0.003929496886768951	0.006185477397127664	0.006395814966869477	0.0037665696235209614	0.00624287789610982	0.006373153722882791	0.002609404720574082	0.0064033008962593755	0.006371077595506193	0.006320530916174629	0.006371228491954454	0.006437870005101869	0.006277056763218044	0.006285819647158153	0.006365186404899079	0.006388313724905165	0.006352700876695823	0.0063110399609580614	0.006278235117859571	0.0062187803822414045	0.006025754686958764	0.006446503109196986	0.006472394017824503	0.0026426315818217725	0.00619989592299659	0.006320548493704
unclassified-kra_ERR9709221_	0.00633421410878595	0.0034268595589376704	0.006264073696076355	0.006328131329344944	0.006398088033258274	0.0062768514844843875	0.006337724521990044	0.0064746873241866105	0.006279441564703797	0.006401014863642479	0.006569080163636042	0.006457218344137593	0.006227812724654734	0.0061697843102992206	0.00619367172934442	0.006122141810716957	0.00637028576323324	0.0	0.0035429024523369367	0.004363839889596439	0.006128710288386909	0.0062654621969408485	0.0036449781042271045	0.006256502190785124	0.006368029514664078	0.0031069789407455802	0.006260309443781829	0.006350631597282936	0.006329734907167429	0.006346561680989434	0.00658998130326993	0.006290742674920055	0.006299360108225375	0.0062317848628634254	0.006153327846604849	0.006207764236613813	0.006211470498049967	0.006192010948924867	0.0061950914039029335	0.006183073687653142	0.0062993356019543575	0.006539548849643584	0.0025923250947417396	0.006297382874924876	0.006404810562251702
unclassified-kra_ERR9709222_	0.0028645708017636697	0	0.002103001060184059	0.0026198347834747258	0.0025869940597323085	0.003034220236086563	0.0027162255593627185	0.002415734987373362	0.0027099895591392617	0.0027620041018648917	0.0025436730095548064	0.0023707506389850285	0.003474094574389324	0.0032059994611368632	0.002947705690956771	0.0027550673231267328	0.0028091491680485446	0.0035429024523369367	0.0	0	0.0023692574225742096	0.0032299519752103066	0.00043706386335388937	0.0028241308858795965	0.0029885953691772852	0	0.0033735093828631026	0.002971108107007605	0.0028752496147795375	0.002897794226572169	0.002610317257995719	0.0028528605651115357	0.003003065800390552	0.002858460197356884	0.0033469781423421724	0.0032634980359691652	0.00292243616519644	0.002931743343927966	0.0030952441570682243	0.002044597520840302	0.003247387974442425	0.0026453349048335597	0	0.002539950362542267	0.0023857867225211896
unclassified-kra_ERR9709223_	0.003938442433670922	0	0.0032571671956695943	0.003760065014628674	0.00373772191761631	0.0040555495976487685	0.0037312361135138786	0.0036008579670303124	0.003790602782016261	0.0038658808308469714	0.003694604197505531	0.0035580007160994033	0.004409971119163464	0.004173695640131041	0.003992045614970077	0.0037121884101520043	0.003929496886768951	0.004363839889596439	0	0.0	0.00340158495023041	0.0042485756479583026	0.0016392435910778545	0.0038131264676738567	0.00399382092925226	0	0.00432463323542664	0.003952806752467017	0.003903565794737529	0.003955985343483041	0.00383850990349898	0.003961923105248922	0.004017878216081075	0.003935150815897653	0.004306882430592521	0.004249679515689358	0.0039959289343811134	0.003967152399450316	0.004020593336998189	0.003187629245548513	0.004319762837477525	0.0038106619143169714	0.0002508991396257663	0.0036294797251875035	0.0035876695441594752
unclassified-kra_ERR9709224_	0.006119717989944232	0.002736471425155522	0.005891597164805964	0.006050941192758431	0.006110264136371468	0.006050641540196867	0.006065468821140944	0.006172491343564679	0.006041110585251048	0.006086282745639266	0.006161727121694554	0.006042124224903138	0.006168516554007327	0.00608546286115844	0.0061095951132579185	0.005905397068505439	0.006185477397127664	0.006128710288386909	0.0023692574225742096	0.00340158495023041	0.0	0.0061663772796630295	0.0038514605851879095	0.006024317455874989	0.006142593555680326	0.0022292625779806764	0.006095730075857227	0.00602582685107469	0.006052756769787957	0.006176944096624998	0.006244205273749533	0.006091276812504685	0.0061187316290847015	0.006090185387432279	0.006206978194412786	0.006151203398236067	0.006131548916634765	0.006013503376329259	0.006086589273597337	0.0059236267706926455	0.006106825271871053	0.0062428256779818525	0.0027565845647031053	0.0059618025406615715	0.006099575142370034
unclassified-kra_ERR9709225_	0.006336986723225491	0.003351059554101732	0.006225894006329934	0.00630431901284092	0.0063658600850786725	0.006317183263809895	0.006325323457138611	0.00643937637824799	0.006292445402363196	0.006338967015935014	0.006415968217340301	0.006352694059780079	0.00630749449409621	0.0062474109304596365	0.006261520575326156	0.006149206710196697	0.006395814966869477	0.0062654621969408485	0.0032299519752103066	0.0042485756479583026	0.0061663772796630295	0.0	0.003657929488001999	0.006235161184678627	0.006380985655269642	0.0029681123141408147	0.006323473223153871	0.006334254183542604	0.006290009404002049	0.006361053342061572	0.006501535104248042	0.006237837229246552	0.006306948176463357	0.006292224409858896	0.006217285702554228	0.006276760956387286	0.006228970033351839	0.006227696572591469	0.00624701684334472	0.006151510812971987	0.0063684127940093265	0.006522715382273138	0.0024641606990893107	0.006305897061481052	0.006363818705109011
unclassified-kra_ERR9709226_	0.003921859561684938	0.00035718306909291375	0.0037540937061404916	0.003796350743226526	0.0037624439494915	0.0037509921819950985	0.0038675622850313854	0.003956975370915778	0.003900650735284125	0.0037759573921569744	0.0038123144970117467	0.0038516673061314817	0.0038223131909995555	0.0037677407272728213	0.0037907392166004017	0.0037650819591630007	0.0037665696235209614	0.0036449781042271045	0.00043706386335388937	0.0016392435910778545	0.0038514605851879095	0.003657929488001999	0.0	0.003707875317258053	0.0038859749433716867	0.0002947979406136286	0.0037702704220870095	0.0038801343810568184	0.0036325528338107616	0.0038020066601824006	0.003881992837349711	0.003678170220013369	0.003677801176553178	0.0038080990271527042	0.003766537878202355	0.0037716928804191344	0.003732211782777571	0.0038395631719594136	0.003611326058419596	0.0036633962245343514	0.003760748976607455	0.0038798291732201405	0.0013522713464855988	0.003662701363712574	0.0038720992908440064
unclassified-kra_ERR9709227_	0.006270250203337296	0.0030363568161277926	0.006032095849356935	0.0062103283010069375	0.006203256230891415	0.006194185463753698	0.006196616114082969	0.006297429634393703	0.006208473955054943	0.006228885179601238	0.006315769463698636	0.006247762217226824	0.006316118655288162	0.006222722162281404	0.006231505483902495	0.006021870483017472	0.00624287789610982	0.006256502190785124	0.0028241308858795965	0.0038131264676738567	0.006024317455874989	0.006235161184678627	0.003707875317258053	0.0	0.006272955401648704	0.0025356434026310953	0.006232694911737193	0.0062093371178284455	0.006185529393481496	0.00626896776802356	0.006338249412953443	0.006163054260544072	0.006201602931527614	0.006223586240872355	0.006236276580405016	0.0062391205607231544	0.0062161011829434225	0.006163982515114286	0.006117117284553475	0.005992006928647571	0.006266591306268374	0.006388269475093182	0.0026245996599243188	0.0060809355415243176	0.006218495134391903
unclassified-kra_ERR9709228_	0.006261936476326447	0.0031036486203800374	0.006158635669734653	0.006280814974792386	0.006275715641219894	0.00624074483654845	0.0063175006567115916	0.006321107436451772	0.006318720777991707	0.0062641156795592776	0.006415890002837555	0.006265669518732654	0.006464245071734981	0.006349187675033945	0.006352967933850422	0.006203465906417811	0.006373153722882791	0.006368029514664078	0.0029885953691772852	0.00399382092925226	0.006142593555680326	0.006380985655269642	0.0038859749433716867	0.006272955401648704	0.0	0.00257296506621029	0.006295726837761117	0.006249748609634662	0.0062485831238333735	0.0063086879043835874	0.006430418596073189	0.006180610359076016	0.006343785930501576	0.006242121417683341	0.006369540051819831	0.006421213222314964	0.006354317996976624	0.006297776035596676	0.006345807329385283	0.006169490731003747	0.006271825882992392	0.00641928253258175	0.002677211594774384	0.006128383546848488	0.006237581859653866
unclassified-kra_ERR9709229_	0.0025653891794287847	0	0.0019293102201010234	0.0023559388230485574	0.0023632813892140686	0.0027051041200769448	0.002486466628775454	0.0022276052947797368	0.0025095419219960274	0.0025362980681169246	0.002379998210837288	0.0022212921213451216	0.003114198456979636	0.0028951901763517502	0.0026810515583100213	0.0024321563788150787	0.002609404720574082	0.0031069789407455802	0	0	0.0022292625779806764	0.0029681123141408147	0.0002947979406136286	0.0025356434026310953	0.00257296506621029	0.0	0.003008302436932855	0.002626636021072378	0.0025702269364396768	0.0025897655932599984	0.0024300118173843695	0.002546548741651919	0.002735772655009055	0.0025680562686632193	0.0029686736663186103	0.002966424204357316	0.002718020645195094	0.0026600604483904837	0.0027791533056338463	0.0018695025760547788	0.002915453005764246	0.0025254574449215966	0	0.002309685575512005	0.0021408215905829044
unclassified-kra_ERR9709230_	0.006212882434397278	0.003249410667816235	0.006172729707940765	0.006258095919862313	0.00633224603365004	0.0061869102998610495	0.006265009236240385	0.006365387217231407	0.006215147510452947	0.006294077622490573	0.0064316400168789745	0.006406111135908445	0.006276789014360194	0.006219422870629019	0.006265180705040263	0.006103311348452733	0.0064033008962593755	0.006260309443781829	0.0033735093828631026	0.00432463323542664	0.006095730075857227	0.006323473223153871	0.0037702704220870095	0.006232694911737193	0.006295726837761117	0.003008302436932855	0.0	0.00628265005105605	0.0061651002788930195	0.00632199882259207	0.006482193245377634	0.006224423497402513	0.006304223235477108	0.006201191080116474	0.006198746272632455	0.00626615774092605	0.006310218903291472	0.0061941246118025935	0.006240547494541553	0.0062322681840921695	0.006134460137606698	0.006490341363479257	0.002648741754229683	0.006165552505223203	0.006312507263549444
unclassified-kra_ERR9709231_	0.006316486083457761	0.003149572595357976	0.006095581649286195	0.006247936023487905	0.006254419075710539	0.006225277353554023	0.006266996085723977	0.006371461866057929	0.006209854600014223	0.006291643345391977	0.00638863586717375	0.0062445440345992986	0.006357499627060392	0.006260288407044901	0.0062970362170800195	0.0061387625527806805	0.006371077595506193	0.006350631597282936	0.002971108107007605	0.003952806752467017	0.00602582685107469	0.006334254183542604	0.0038801343810568184	0.0062093371178284455	0.006249748609634662	0.002626636021072378	0.00628265005105605	0.0	0.00616526118663099	0.006265689598672176	0.006333835520824748	0.006182032204531188	0.006311069493092847	0.006273105167010511	0.00631029544717329	0.006366597836713945	0.006322913639577777	0.00627280258580401	0.0063193547554327096	0.006166354224586742	0.006243434530900609	0.006417364853710738	0.0027189098308626923	0.00614562043199752	0.006218692333731684
unclassified-kra_ERR9709234_	0.006171211888561285	0.0030122226219288254	0.0059545416765634	0.006146563236888211	0.006140603593414177	0.006141429757095864	0.0061481835606047	0.006220615125484379	0.006177893259480235	0.006123987188065642	0.006191980967229496	0.006130007116407545	0.006351479627981268	0.006269986777947885	0.006244835715212449	0.006118854028090449	0.006320530916174629	0.006329734907167429	0.0028752496147795375	0.003903565794737529	0.006052756769787957	0.006290009404002049	0.0036325528338107616	0.006185529393481496	0.0062485831238333735	0.0025702269364396768	0.0061651002788930195	0.00616526118663099	0.0	0.006174288678966767	0.006195618744838318	0.0060815058013566	0.006257050595521362	0.006171527604297446	0.006274780768699013	0.006279184132379014	0.006240380726102026	0.006251482911171951	0.006198095663500679	0.006093600936991071	0.006172786075370078	0.006280671176939029	0.002340709394120403	0.005975870348809653	0.006110686526503853
